userId,movieId,rating,timestamp
0,2378,3.5,1260759144
0,2405,3,1260759144
0,2406,4,1260759144
0,2407,2.5,1260759144
0,2420,2.5,1260759144
0,2424,3.5,1260759144
0,2431,3.5,1260759144
0,2457,3,1260759144
0,2468,3,1260759144
0,2470,2,1260759144
0,2497,4,1260759144
0,2539,3,1260759144
0,2558,2,1260759144
0,2581,3.5,1260759144
0,2605,3.5,1260759144
0,2617,3,1260759144
0,2671,4.5,1260759144
0,2686,2,1260759144
0,2688,2.5,1260759144
0,2716,3.5,1260759144
0,2717,3,1260759144
0,2724,3.5,1260759144
0,2735,2.5,1260759144
0,2762,5,1260759144
0,2763,4,1260759144
0,2875,4,1260759144
0,2881,3.5,1260759144
0,2890,2.5,1260759144
0,2918,2.5,1260759144
0,2982,3.5,1260759144
0,3005,3,1260759144
0,3006,3,1260759144
0,5527,5,1260759144
0,34162,4.5,1260759144
0,51834,5,1260759144
0,87522,4,1260759144
0,118997,2,1260759144
0,119155,1,1260759144
0,120637,2,1260759144
0,121372,5,1260759144
0,122882,4,1260759144
0,122904,2.5,1260759144
0,124273,5,1260759144
0,128089,5,1260759144
0,128360,0.5,1260759144
0,128520,0.5,1260759144
0,128838,1,1260759144
0,129229,2,1260759144
0,129354,2.5,1260759144
0,129937,2.5,1260759144
0,131013,0.5,1260759144
0,131714,2,1260759144
0,134368,3,1260759144
0,134393,2.5,1260759144
0,134528,3.5,1260759144
0,135436,1,1260759144
0,135532,1,1260759144
0,135536,1,1260759144
0,136018,3.5,1260759144
0,136443,5,1260759144
0,136471,5,1260759144
0,139385,4,1260759144
0,139644,3,1260759144
0,140110,2,1260759144
0,140928,4,1260759144
0,141004,2.5,1260759144
0,141422,4,1260759144
0,141749,3.5,1260759144
0,142422,0.5,1260759144
0,142448,2.5,1260759144
0,143385,2.5,1260759144
0,148956,2.5,1260759144
0,149352,1,1260759144
0,149354,1.5,1260759144
0,149830,0.5,1260759144
0,151315,1,1260759144
0,151559,2,1260759144
0,151739,0.5,1260759144
0,152063,2,1260759144
0,152077,2,1260759144
0,152079,2.5,1260759144
0,152083,3,1260759144
0,155288,3,1260759144
0,155743,3,1260759144
0,156607,2,1260759144
0,157130,2,1260759144
0,157200,1.5,1260759144
0,157312,1,1260759144
0,158813,1.5,1260759144
0,159093,2,1260759144
0,160080,2.5,1260759144
0,160271,2.5,1260759144
0,160438,2.5,1260759144
0,160563,3,1260759144
0,160980,3,1260759144
0,162350,4,1260759144
0,162590,4,1260759144
0,162598,3,1260759144
0,162606,3,1260759144
0,164179,2,1260759144
0,165103,2,1260759144
0,165347,3,1260759144
0,166534,2.5,1260759144
0,166635,4,1260759144
0,166643,3.5,1260759144
0,167370,1,1260759144
0,167634,1.5,1260759144
0,168254,2,1260759144
0,168366,2.5,1260759144
0,170401,3,1260759144
0,170697,3.5,1260759144
0,170827,1.5,1260759144
0,171759,0.5,1260759144
0,174055,0.5,1260759144
0,175197,2,1260759144
0,175661,2,1260759144
0,176101,0.5,1260759144
0,176419,0.5,1260759144
0,177593,2.5,1260759144
0,177763,0.5,1260759144
0,179401,2.5,1260759144
0,180095,4,1260759144
0,180985,3,1260759144
0,181315,0.5,1260759144
0,183011,0.5,1260759144
0,184471,3,1260759144
0,184931,2,1260759144
0,186587,2.5,1260759144
